customerID,tenure,MonthlyCharges,TotalCharges,Contract,InternetService,PaymentMethod,gender,SeniorCitizen,churn,avg_charge
CUST100900,2,67.98,158.95,Month-to-month,DSL,Mailed check,Male,No,1,79.475
CUST100901,0,48.53,5.93,Month-to-month,DSL,Electronic check,Female,No,1,5.93
CUST100902,2,90.46,206.27,One year,DSL,Credit card,Female,Yes,1,103.135
CUST100903,10,114.62,1151.97,One year,DSL,Mailed check,Male,No,0,115.197
CUST100904,6,52.6,292.46,Two year,Fiber optic,Electronic check,Female,No,1,48.74333333333333
CUST100905,26,77.18,1980.02,Month-to-month,Fiber optic,Bank transfer,Male,No,1,76.15461538461538
CUST100906,20,84.99,1668.77,Two year,Fiber optic,Electronic check,Male,No,1,83.4385
CUST100907,5,84.16,434.04,Month-to-month,Fiber optic,Mailed check,Female,No,1,86.808
CUST100908,3,72.28,240.61,One year,Fiber optic,Mailed check,Female,No,1,80.20333333333333
CUST100909,5,92.28,498.39,Month-to-month,DSL,Mailed check,Male,No,0,99.678
CUST100910,10,84.47,861.56,Two year,DSL,Credit card,Female,No,1,86.15599999999999
CUST100911,3,32.87,121.87,Month-to-month,DSL,Electronic check,Male,No,1,40.623333333333335
CUST100912,11,96.07,1045.17,One year,Fiber optic,Electronic check,Male,Yes,0,95.01545454545455
CUST100913,6,96.62,556.59,One year,Fiber optic,Electronic check,Female,No,1,92.765
CUST100914,9,47.1,440.9,Month-to-month,Fiber optic,Bank transfer,Male,No,1,48.98888888888889
CUST100915,6,71.14,435.19,Month-to-month,DSL,Credit card,Female,No,1,72.53166666666667
CUST100916,4,90.5,364.15,Two year,Fiber optic,Credit card,Female,No,0,91.0375
CUST100917,35,63.72,2237.95,Month-to-month,Fiber optic,Bank transfer,Male,No,1,63.94142857142857
CUST100918,17,102.19,1743.69,Month-to-month,Fiber optic,Credit card,Male,No,1,102.57000000000001
CUST100919,1,140.92,166.6,Month-to-month,Fiber optic,Bank transfer,Female,Yes,0,166.6
CUST100920,24,46.42,1139.98,Month-to-month,Fiber optic,Mailed check,Female,No,0,47.49916666666667
CUST100921,8,28.57,239.44,Month-to-month,Fiber optic,Mailed check,Female,No,0,29.93
CUST100922,26,79.11,2073.78,Month-to-month,Fiber optic,Credit card,Male,No,1,79.76076923076924
CUST100923,19,91.65,1751.63,Month-to-month,DSL,Mailed check,Female,No,1,92.19105263157896
CUST100924,6,63.07,369.2,Month-to-month,Fiber optic,Mailed check,Male,No,1,61.53333333333333
CUST100925,0,113.6,15.13,Two year,DSL,Mailed check,Male,No,1,15.13
CUST100926,3,29.84,61.63,Two year,DSL,Electronic check,Male,No,0,20.543333333333333
CUST100927,9,90.79,838.19,One year,No,Mailed check,Female,No,1,93.13222222222223
CUST100928,12,51.82,597.95,Month-to-month,No,Electronic check,Male,No,0,49.82916666666667
CUST100929,3,121.58,370.46,Two year,DSL,Bank transfer,Female,No,1,123.48666666666666
CUST100930,1,129.78,112.88,Month-to-month,Fiber optic,Bank transfer,Male,No,1,112.88
CUST100931,21,47.0,998.07,Month-to-month,DSL,Bank transfer,Female,No,0,47.52714285714286
CUST100932,49,53.51,2621.31,Two year,Fiber optic,Bank transfer,Female,No,0,53.49612244897959
CUST100933,8,95.79,734.42,One year,No,Bank transfer,Male,No,0,91.8025
CUST100934,2,58.39,125.19,One year,No,Mailed check,Female,Yes,0,62.595
CUST100935,3,68.64,194.36,One year,Fiber optic,Mailed check,Male,No,1,64.78666666666668
CUST100936,0,70.76,17.62,Month-to-month,Fiber optic,Mailed check,Male,Yes,1,17.62
CUST100937,29,12.41,359.92,Month-to-month,Fiber optic,Bank transfer,Male,No,1,12.411034482758621
CUST100938,1,69.58,77.49,One year,DSL,Bank transfer,Male,No,0,77.49
CUST100939,10,49.31,473.95,Month-to-month,No,Electronic check,Male,No,1,47.394999999999996
CUST100940,3,55.21,153.84,Month-to-month,No,Credit card,Male,No,0,51.28
CUST100941,9,113.31,1010.62,One year,Fiber optic,Mailed check,Male,No,1,112.2911111111111
CUST100942,12,32.3,404.73,One year,DSL,Credit card,Female,Yes,0,33.7275
CUST100943,21,94.4,2015.95,Month-to-month,DSL,Bank transfer,Male,No,0,95.99761904761905
CUST100944,2,61.63,107.16,One year,DSL,Bank transfer,Male,Yes,0,53.58
CUST100945,0,61.61,21.54,One year,No,Bank transfer,Female,Yes,0,21.54
CUST100946,1,93.71,50.32,One year,Fiber optic,Credit card,Female,Yes,1,50.32
CUST100947,27,80.2,2141.52,Month-to-month,DSL,Electronic check,Male,No,1,79.31555555555555
CUST100948,24,87.12,2071.7,Month-to-month,Fiber optic,Bank transfer,Male,No,1,86.32083333333333
CUST100949,10,99.05,963.45,Month-to-month,No,Electronic check,Male,No,1,96.345
CUST100950,11,60.06,628.99,Month-to-month,DSL,Electronic check,Female,No,0,57.18090909090909
CUST100951,13,51.63,679.45,Month-to-month,No,Mailed check,Male,No,0,52.26538461538462
CUST100952,2,37.45,70.62,Month-to-month,No,Credit card,Female,No,0,35.31
CUST100953,29,45.24,1319.55,Month-to-month,No,Bank transfer,Male,No,1,45.501724137931035
CUST100954,6,158.47,964.63,Two year,Fiber optic,Electronic check,Male,No,0,160.77166666666668
CUST100955,5,107.34,542.01,Month-to-month,DSL,Credit card,Female,No,1,108.402
CUST100956,8,29.47,248.92,One year,Fiber optic,Credit card,Male,Yes,1,31.115
CUST100957,0,30.33,-1.39,One year,DSL,Bank transfer,Male,Yes,1,-1.39
CUST100958,2,84.46,145.18,Month-to-month,DSL,Mailed check,Male,No,1,72.59
CUST100959,16,86.42,1403.88,Two year,Fiber optic,Mailed check,Female,No,1,87.7425
CUST100960,1,86.47,74.69,Month-to-month,Fiber optic,Electronic check,Male,No,1,74.69
CUST100961,11,62.35,667.14,Month-to-month,No,Mailed check,Male,No,0,60.64909090909091
CUST100962,3,66.24,195.16,One year,DSL,Mailed check,Female,No,1,65.05333333333333
CUST100963,5,79.84,380.94,Month-to-month,Fiber optic,Mailed check,Female,No,0,76.188
CUST100964,4,72.58,281.97,One year,Fiber optic,Credit card,Male,No,1,70.4925
CUST100965,5,10.0,56.88,Month-to-month,Fiber optic,Bank transfer,Male,No,1,11.376000000000001
CUST100966,15,63.11,953.62,One year,No,Credit card,Female,No,0,63.574666666666666
CUST100967,4,44.46,159.88,Month-to-month,Fiber optic,Credit card,Male,No,1,39.97
CUST100968,10,75.26,742.85,One year,No,Bank transfer,Male,No,1,74.285
CUST100969,7,159.56,1138.41,Month-to-month,DSL,Credit card,Female,No,1,162.63000000000002
CUST100970,13,81.02,1063.19,One year,Fiber optic,Electronic check,Male,No,1,81.78384615384616
CUST100971,33,60.59,2040.97,One year,DSL,Electronic check,Male,No,1,61.84757575757576
CUST100972,15,97.65,1488.35,Month-to-month,DSL,Credit card,Female,No,0,99.22333333333333
CUST100973,2,84.48,191.85,One year,DSL,Mailed check,Male,Yes,0,95.925
CUST100974,0,82.6,-27.76,Month-to-month,DSL,Credit card,Male,No,1,-27.76
CUST100975,3,88.21,279.91,Two year,DSL,Mailed check,Male,No,0,93.30333333333334
CUST100976,10,131.7,1315.94,Month-to-month,DSL,Credit card,Female,No,1,131.594
CUST100977,0,36.07,-11.02,One year,DSL,Electronic check,Male,No,0,-11.02
CUST100978,8,84.21,677.04,One year,No,Mailed check,Female,No,0,84.63
CUST100979,10,42.21,441.0,Month-to-month,DSL,Electronic check,Female,No,0,44.1
CUST100980,4,86.67,356.7,Month-to-month,Fiber optic,Credit card,Male,No,1,89.175
CUST100981,17,42.44,703.91,Month-to-month,DSL,Bank transfer,Female,No,0,41.406470588235294
CUST100982,1,57.48,72.33,One year,No,Mailed check,Male,No,1,72.33
CUST100983,0,61.15,-12.75,Month-to-month,No,Mailed check,Male,Yes,1,-12.75
CUST100984,15,99.27,1493.38,Month-to-month,Fiber optic,Credit card,Male,Yes,1,99.55866666666667
CUST100985,8,97.55,774.33,One year,Fiber optic,Credit card,Female,Yes,1,96.79125
CUST100986,13,32.63,419.81,Month-to-month,DSL,Mailed check,Male,No,0,32.293076923076924
CUST100987,6,71.65,445.22,One year,No,Bank transfer,Male,No,1,74.20333333333333
CUST100988,3,48.71,125.33,Month-to-month,No,Credit card,Male,No,0,41.776666666666664
CUST100989,20,32.24,683.7,Month-to-month,No,Credit card,Female,No,0,34.185
CUST100990,19,63.49,1169.89,One year,Fiber optic,Credit card,Female,No,0,61.573157894736845
CUST100991,14,60.75,838.55,Month-to-month,DSL,Bank transfer,Male,No,1,59.896428571428565
CUST100992,3,142.8,435.8,Month-to-month,No,Mailed check,Male,No,1,145.26666666666668
CUST100993,10,82.99,841.59,Two year,DSL,Electronic check,Male,No,0,84.159
CUST100994,5,28.67,141.34,Month-to-month,Fiber optic,Credit card,Male,No,1,28.268
CUST100995,1,53.06,51.91,Two year,DSL,Bank transfer,Female,No,0,51.91
CUST100996,29,100.64,2926.77,Two year,No,Mailed check,Female,Yes,0,100.92310344827587
CUST100997,1,132.65,128.03,Month-to-month,DSL,Mailed check,Female,No,0,128.03
CUST100998,36,22.42,834.98,Month-to-month,DSL,Bank transfer,Female,No,0,23.19388888888889
CUST100999,7,13.6,111.99,One year,Fiber optic,Credit card,Female,Yes,0,15.998571428571427
CUST101000,2,126.13,269.72,Month-to-month,Fiber optic,Electronic check,Female,No,1,134.86
CUST101001,9,81.69,715.89,Month-to-month,Fiber optic,Credit card,Female,No,1,79.54333333333334
CUST101002,24,43.95,1053.21,One year,DSL,Mailed check,Male,Yes,1,43.88375
CUST101003,15,86.04,1284.59,Month-to-month,DSL,Electronic check,Male,No,0,85.63933333333333
CUST101004,19,10.0,169.89,Two year,Fiber optic,Credit card,Male,No,0,8.94157894736842
CUST101005,12,70.1,848.4,Month-to-month,No,Electronic check,Male,Yes,0,70.7
CUST101006,14,79.83,1106.87,Month-to-month,No,Bank transfer,Male,No,0,79.06214285714285
CUST101007,22,97.73,2163.17,Month-to-month,Fiber optic,Credit card,Male,No,1,98.3259090909091
CUST101008,3,39.58,97.34,Two year,No,Mailed check,Female,No,1,32.446666666666665
CUST101009,8,72.57,614.94,One year,Fiber optic,Mailed check,Male,No,1,76.8675
CUST101010,3,42.24,108.79,One year,Fiber optic,Electronic check,Female,No,1,36.263333333333335
CUST101011,52,77.66,4042.71,Month-to-month,Fiber optic,Bank transfer,Male,No,0,77.74442307692308
CUST101012,34,43.14,1482.6,Month-to-month,Fiber optic,Credit card,Female,No,1,43.60588235294117
CUST101013,0,57.76,-11.41,Month-to-month,Fiber optic,Bank transfer,Female,No,1,-11.41
CUST101014,14,40.13,578.87,Month-to-month,Fiber optic,Bank transfer,Male,No,0,41.347857142857144
CUST101015,31,89.53,2750.85,Month-to-month,DSL,Electronic check,Male,No,1,88.73709677419355
CUST101016,2,95.75,220.54,One year,DSL,Electronic check,Male,No,1,110.27
CUST101017,10,62.96,629.88,Month-to-month,DSL,Credit card,Male,No,1,62.988
CUST101018,29,71.15,2051.42,Two year,Fiber optic,Mailed check,Male,No,1,70.73862068965518
CUST101019,0,26.54,-5.98,Month-to-month,DSL,Credit card,Female,No,0,-5.98
CUST101020,14,61.01,870.32,Two year,DSL,Bank transfer,Male,No,1,62.16571428571429
CUST101021,4,68.49,262.27,Month-to-month,Fiber optic,Electronic check,Female,No,1,65.5675
CUST101022,30,148.62,4443.61,Month-to-month,Fiber optic,Bank transfer,Female,No,0,148.12033333333332
CUST101023,42,36.64,1534.45,Month-to-month,Fiber optic,Electronic check,Female,No,1,36.53452380952381
CUST101024,34,113.93,3850.08,Month-to-month,Fiber optic,Mailed check,Male,No,0,113.23764705882353
CUST101025,7,99.91,735.78,Month-to-month,No,Bank transfer,Male,No,0,105.11142857142856
CUST101026,23,78.42,1792.33,Month-to-month,No,Electronic check,Male,No,0,77.92739130434782
CUST101027,22,122.76,2717.35,Month-to-month,No,Credit card,Male,No,1,123.51590909090909
CUST101028,4,81.16,328.83,One year,Fiber optic,Credit card,Male,No,1,82.2075
CUST101029,21,81.67,1695.38,One year,DSL,Credit card,Male,No,1,80.73238095238096
CUST101030,0,68.41,-0.12,One year,No,Bank transfer,Female,No,1,-0.12
CUST101031,10,106.71,1082.78,Month-to-month,DSL,Electronic check,Male,No,0,108.27799999999999
CUST101032,3,102.89,304.9,One year,DSL,Electronic check,Female,No,0,101.63333333333333
CUST101033,1,51.23,75.09,Month-to-month,Fiber optic,Electronic check,Female,No,1,75.09
CUST101034,0,30.42,20.43,Month-to-month,DSL,Bank transfer,Male,No,1,20.43
CUST101035,14,63.91,913.12,Month-to-month,No,Electronic check,Male,No,1,65.22285714285714
CUST101036,4,46.0,174.81,Month-to-month,Fiber optic,Mailed check,Male,No,1,43.7025
CUST101037,15,68.09,999.75,Month-to-month,Fiber optic,Bank transfer,Male,No,1,66.65
CUST101038,0,107.12,-12.27,Month-to-month,Fiber optic,Mailed check,Male,No,1,-12.27
CUST101039,4,56.28,229.04,Month-to-month,Fiber optic,Mailed check,Male,No,1,57.26
CUST101040,9,68.72,629.4,One year,DSL,Credit card,Female,No,1,69.93333333333334
CUST101041,18,71.74,1247.89,One year,Fiber optic,Bank transfer,Female,No,0,69.32722222222223
CUST101042,4,95.45,381.64,Two year,Fiber optic,Electronic check,Female,No,1,95.41
CUST101043,11,10.0,113.16,One year,Fiber optic,Mailed check,Female,No,0,10.287272727272727
CUST101044,26,51.8,1341.25,Month-to-month,Fiber optic,Bank transfer,Female,Yes,0,51.58653846153846
CUST101045,11,76.34,865.57,Two year,DSL,Electronic check,Female,No,1,78.68818181818182
CUST101046,3,106.0,326.44,Two year,DSL,Credit card,Male,No,0,108.81333333333333
CUST101047,0,55.24,26.2,Month-to-month,DSL,Bank transfer,Male,No,1,26.2
CUST101048,24,13.7,324.48,Month-to-month,Fiber optic,Bank transfer,Male,No,0,13.520000000000001
CUST101049,0,88.59,18.75,Two year,No,Bank transfer,Female,No,1,18.75
CUST101050,24,50.94,1255.26,Month-to-month,No,Electronic check,Female,No,1,52.3025
CUST101051,9,34.31,335.02,Two year,Fiber optic,Mailed check,Female,No,1,37.224444444444444
CUST101052,33,51.27,1670.07,Month-to-month,Fiber optic,Mailed check,Male,No,0,50.60818181818182
CUST101053,19,64.46,1219.67,Month-to-month,Fiber optic,Bank transfer,Male,No,1,64.19315789473684
CUST101054,74,51.86,3830.74,Month-to-month,DSL,Bank transfer,Male,No,0,51.766756756756756
CUST101055,5,10.0,59.79,Month-to-month,DSL,Electronic check,Female,No,0,11.958
CUST101056,17,96.91,1661.2,One year,No,Credit card,Female,No,0,97.71764705882353
CUST101057,6,108.25,632.72,Two year,Fiber optic,Bank transfer,Female,No,1,105.45333333333333
CUST101058,7,89.55,628.21,Month-to-month,No,Bank transfer,Male,No,0,89.74428571428572
CUST101059,11,35.87,354.17,Month-to-month,DSL,Credit card,Female,No,0,32.197272727272725
CUST101060,24,63.96,1563.88,One year,Fiber optic,Bank transfer,Male,No,1,65.16166666666668
CUST101061,49,69.8,3409.95,One year,DSL,Mailed check,Male,No,0,69.59081632653061
CUST101062,17,87.96,1496.44,Month-to-month,DSL,Bank transfer,Male,No,0,88.02588235294118
CUST101063,6,90.05,534.11,Month-to-month,Fiber optic,Mailed check,Male,No,1,89.01833333333333
CUST101064,6,47.97,310.74,One year,DSL,Electronic check,Male,No,1,51.79
CUST101065,16,72.46,1102.61,One year,DSL,Electronic check,Male,Yes,1,68.913125
CUST101066,3,83.72,250.83,Month-to-month,DSL,Mailed check,Male,No,0,83.61
CUST101067,1,113.67,111.55,Month-to-month,DSL,Mailed check,Female,No,0,111.55
CUST101068,5,91.14,446.63,Two year,Fiber optic,Credit card,Male,No,0,89.326
CUST101069,4,93.67,409.2,One year,Fiber optic,Mailed check,Female,No,1,102.3
CUST101070,4,72.51,272.29,Month-to-month,DSL,Mailed check,Male,No,0,68.0725
CUST101071,3,112.31,352.37,Month-to-month,DSL,Bank transfer,Male,No,0,117.45666666666666
CUST101072,0,82.29,7.13,One year,DSL,Credit card,Male,No,1,7.13
CUST101073,0,44.17,25.23,Month-to-month,Fiber optic,Mailed check,Female,Yes,1,25.23
CUST101074,52,112.1,5815.86,Month-to-month,DSL,Mailed check,Male,No,0,111.84346153846153
CUST101075,6,90.94,530.98,Month-to-month,Fiber optic,Mailed check,Male,Yes,1,88.49666666666667
CUST101076,5,56.71,305.47,Month-to-month,DSL,Bank transfer,Female,No,0,61.09400000000001
CUST101077,13,55.62,731.57,One year,DSL,Bank transfer,Female,No,0,56.27461538461539
CUST101078,2,78.9,126.9,Month-to-month,No,Bank transfer,Female,No,0,63.45
CUST101079,35,83.9,2925.71,One year,Fiber optic,Electronic check,Female,No,0,83.59171428571429
CUST101080,18,75.92,1374.29,Month-to-month,DSL,Bank transfer,Male,No,1,76.34944444444444
CUST101081,1,79.34,96.1,Month-to-month,No,Mailed check,Male,No,1,96.1
CUST101082,6,121.0,712.42,Month-to-month,Fiber optic,Bank transfer,Female,No,0,118.73666666666666
CUST101083,25,102.15,2495.46,Two year,No,Bank transfer,Male,Yes,0,99.8184
CUST101084,34,75.72,2584.94,Two year,Fiber optic,Credit card,Female,No,1,76.02764705882353
CUST101085,7,98.24,663.27,Month-to-month,Fiber optic,Mailed check,Female,No,1,94.75285714285714
CUST101086,11,39.02,388.87,One year,No,Bank transfer,Female,Yes,1,35.35181818181818
CUST101087,2,81.94,107.23,One year,DSL,Electronic check,Male,No,0,53.615
CUST101088,56,124.28,6975.96,Two year,Fiber optic,Credit card,Female,No,0,124.57071428571429
CUST101089,3,63.46,192.95,Month-to-month,Fiber optic,Bank transfer,Male,No,1,64.31666666666666
CUST101090,34,44.57,1510.87,One year,DSL,Credit card,Male,No,0,44.43735294117647
CUST101091,12,50.44,633.06,Month-to-month,DSL,Credit card,Male,No,0,52.754999999999995
CUST101092,11,37.31,423.16,Month-to-month,DSL,Electronic check,Female,No,0,38.46909090909091
CUST101093,8,46.46,404.01,Two year,Fiber optic,Electronic check,Male,Yes,1,50.50125
CUST101094,3,58.88,148.79,Month-to-month,Fiber optic,Electronic check,Female,No,1,49.596666666666664
CUST101095,2,27.83,54.97,Month-to-month,Fiber optic,Mailed check,Male,No,1,27.485
CUST101096,2,70.47,108.61,Month-to-month,DSL,Credit card,Male,No,1,54.305
CUST101097,2,97.07,189.55,One year,Fiber optic,Bank transfer,Male,No,0,94.775
CUST101098,18,42.77,764.89,One year,No,Electronic check,Female,No,1,42.49388888888889
CUST101099,5,115.58,590.43,Month-to-month,Fiber optic,Electronic check,Female,No,0,118.08599999999998
CUST101100,0,85.32,0.91,Two year,Fiber optic,Credit card,Female,No,1,0.91
CUST101101,41,100.92,4150.19,Month-to-month,Fiber optic,Credit card,Female,No,1,101.22414634146341
CUST101102,25,50.26,1270.57,Month-to-month,Fiber optic,Credit card,Male,No,1,50.8228
CUST101103,31,95.64,3007.94,Two year,Fiber optic,Bank transfer,Male,No,0,97.03032258064516
CUST101104,63,37.24,2339.81,Month-to-month,No,Mailed check,Female,No,0,37.13984126984127
CUST101105,2,96.71,174.6,Month-to-month,Fiber optic,Mailed check,Female,No,0,87.3
CUST101106,6,75.16,455.88,Month-to-month,No,Electronic check,Female,No,0,75.98
CUST101107,17,86.6,1456.15,One year,DSL,Mailed check,Female,No,0,85.65588235294118
CUST101108,14,34.73,515.86,Month-to-month,DSL,Bank transfer,Male,No,1,36.847142857142856
CUST101109,2,43.15,80.64,Two year,DSL,Mailed check,Female,No,0,40.32
CUST101110,20,87.92,1747.09,One year,Fiber optic,Bank transfer,Female,No,1,87.3545
CUST101111,3,41.55,115.22,Month-to-month,Fiber optic,Electronic check,Male,No,1,38.406666666666666
CUST101112,3,83.9,266.07,One year,DSL,Credit card,Female,No,1,88.69
CUST101113,9,28.99,257.76,Month-to-month,DSL,Bank transfer,Male,No,1,28.64
CUST101114,10,95.45,941.67,Month-to-month,No,Credit card,Female,No,0,94.167
CUST101115,10,33.02,363.51,One year,No,Electronic check,Male,Yes,0,36.351
CUST101116,1,86.57,69.45,Two year,Fiber optic,Bank transfer,Female,Yes,0,69.45
CUST101117,25,88.77,2219.96,Month-to-month,Fiber optic,Bank transfer,Female,Yes,0,88.7984
CUST101118,3,49.1,160.35,Month-to-month,Fiber optic,Mailed check,Female,No,1,53.449999999999996
CUST101119,1,87.46,54.83,Month-to-month,Fiber optic,Bank transfer,Female,Yes,1,54.83
CUST101120,26,77.81,2032.67,Month-to-month,No,Electronic check,Female,No,0,78.17961538461539
CUST101121,37,53.83,1970.61,Month-to-month,DSL,Credit card,Male,No,1,53.25972972972973
CUST101122,23,39.74,930.48,Month-to-month,Fiber optic,Bank transfer,Female,No,1,40.455652173913045
CUST101123,19,11.12,192.03,One year,DSL,Electronic check,Male,No,1,10.106842105263159
CUST101124,12,80.49,979.74,Month-to-month,Fiber optic,Electronic check,Male,No,1,81.645
CUST101125,9,23.06,229.66,Month-to-month,Fiber optic,Bank transfer,Male,No,1,25.517777777777777
CUST101126,1,72.86,90.09,One year,Fiber optic,Mailed check,Male,No,1,90.09
CUST101127,6,62.1,377.63,One year,DSL,Bank transfer,Female,Yes,1,62.93833333333333
CUST101128,5,90.37,447.22,Month-to-month,Fiber optic,Bank transfer,Female,No,1,89.444
CUST101129,3,60.94,171.29,Month-to-month,DSL,Mailed check,Female,No,0,57.096666666666664
CUST101130,15,60.12,931.22,One year,DSL,Electronic check,Female,No,0,62.08133333333333
CUST101131,8,91.96,721.69,Month-to-month,DSL,Bank transfer,Male,No,1,90.21125
CUST101132,1,80.05,59.31,Month-to-month,Fiber optic,Mailed check,Male,No,1,59.31
CUST101133,2,79.48,172.27,One year,Fiber optic,Credit card,Male,No,1,86.135
CUST101134,13,84.08,1077.12,Month-to-month,Fiber optic,Credit card,Female,Yes,0,82.85538461538461
CUST101135,0,23.93,-19.0,Month-to-month,Fiber optic,Mailed check,Female,No,1,-19.0
CUST101136,22,92.7,2010.53,Month-to-month,Fiber optic,Electronic check,Female,Yes,1,91.38772727272728
CUST101137,8,88.37,697.3,Month-to-month,Fiber optic,Mailed check,Female,No,0,87.1625
CUST101138,7,39.5,274.85,Month-to-month,Fiber optic,Electronic check,Male,No,1,39.26428571428572
CUST101139,10,62.68,631.66,Two year,Fiber optic,Credit card,Female,No,0,63.166
CUST101140,20,68.82,1395.43,Month-to-month,Fiber optic,Bank transfer,Female,No,1,69.7715
CUST101141,5,65.97,340.39,Month-to-month,Fiber optic,Mailed check,Male,No,1,68.078
CUST101142,13,80.02,1036.44,Month-to-month,No,Credit card,Male,No,1,79.72615384615385
CUST101143,10,112.94,1125.44,Two year,No,Bank transfer,Female,No,1,112.54400000000001
CUST101144,3,102.45,317.55,Month-to-month,DSL,Credit card,Female,No,1,105.85000000000001
CUST101145,25,30.63,791.2,Month-to-month,DSL,Mailed check,Male,No,0,31.648000000000003
CUST101146,19,88.66,1687.07,Two year,Fiber optic,Mailed check,Female,No,0,88.79315789473684
CUST101147,12,109.87,1309.06,Month-to-month,DSL,Bank transfer,Male,Yes,1,109.08833333333332
CUST101148,22,81.6,1775.34,Month-to-month,DSL,Mailed check,Male,No,0,80.69727272727272
CUST101149,24,102.73,2436.62,Month-to-month,No,Credit card,Female,No,0,101.52583333333332
CUST101150,14,130.37,1838.51,Month-to-month,DSL,Bank transfer,Male,Yes,0,131.32214285714286
CUST101151,21,100.71,2126.47,Month-to-month,No,Bank transfer,Female,Yes,0,101.26047619047618
CUST101152,14,77.48,1096.27,One year,Fiber optic,Credit card,Female,No,1,78.30499999999999
CUST101153,13,101.35,1314.98,Month-to-month,Fiber optic,Electronic check,Female,No,1,101.15230769230769
CUST101154,11,74.35,845.99,Month-to-month,DSL,Bank transfer,Female,No,1,76.90818181818182
CUST101155,16,70.72,1121.84,Month-to-month,DSL,Electronic check,Male,No,1,70.115
CUST101156,2,59.46,138.03,Month-to-month,Fiber optic,Credit card,Female,No,1,69.015
CUST101157,25,116.9,2921.73,Month-to-month,DSL,Credit card,Female,No,0,116.8692
CUST101158,24,45.45,1078.63,Two year,DSL,Bank transfer,Male,No,0,44.94291666666667
CUST101159,0,115.97,11.85,Month-to-month,DSL,Mailed check,Female,No,0,11.85
CUST101160,20,85.0,1708.19,One year,DSL,Bank transfer,Female,No,0,85.40950000000001
CUST101161,1,28.02,35.16,Month-to-month,DSL,Mailed check,Female,No,0,35.16
CUST101162,4,81.03,325.75,Month-to-month,Fiber optic,Electronic check,Female,No,1,81.4375
CUST101163,16,10.0,159.24,Month-to-month,DSL,Mailed check,Male,No,1,9.9525
CUST101164,2,88.77,225.31,Month-to-month,DSL,Bank transfer,Male,No,1,112.655
CUST101165,20,96.56,1954.89,Month-to-month,Fiber optic,Mailed check,Female,Yes,1,97.7445
CUST101166,21,52.23,1111.29,Month-to-month,No,Credit card,Male,Yes,1,52.918571428571425
CUST101167,8,73.71,591.92,One year,DSL,Electronic check,Male,No,1,73.99
CUST101168,0,128.62,20.14,Month-to-month,DSL,Credit card,Male,No,0,20.14
CUST101169,4,54.83,229.68,Month-to-month,Fiber optic,Credit card,Male,No,0,57.42
CUST101170,11,38.23,421.05,Month-to-month,No,Credit card,Female,No,0,38.27727272727273
CUST101171,47,114.45,5373.08,Month-to-month,Fiber optic,Credit card,Male,Yes,0,114.32085106382979
CUST101172,11,128.88,1416.06,Month-to-month,Fiber optic,Mailed check,Female,Yes,1,128.73272727272726
CUST101173,3,70.11,146.92,Month-to-month,DSL,Credit card,Female,No,0,48.97333333333333
CUST101174,12,100.34,1208.29,Month-to-month,Fiber optic,Mailed check,Male,No,1,100.69083333333333
CUST101175,9,110.24,982.39,One year,DSL,Credit card,Female,No,1,109.15444444444444
CUST101176,18,47.73,890.99,Two year,Fiber optic,Bank transfer,Male,No,0,49.49944444444444
CUST101177,1,55.44,55.83,Month-to-month,Fiber optic,Credit card,Female,No,1,55.83
CUST101178,17,106.93,1794.03,Month-to-month,No,Bank transfer,Female,No,1,105.53117647058824
CUST101179,9,120.55,1083.95,Two year,DSL,Mailed check,Male,No,1,120.4388888888889
CUST101180,39,86.89,3367.79,Month-to-month,DSL,Electronic check,Female,No,0,86.35358974358974
CUST101181,5,43.61,227.52,Month-to-month,Fiber optic,Mailed check,Male,No,0,45.504000000000005
CUST101182,12,129.61,1561.14,Month-to-month,Fiber optic,Electronic check,Female,No,1,130.095
CUST101183,32,54.07,1749.4,Month-to-month,Fiber optic,Electronic check,Female,Yes,0,54.66875
CUST101184,1,59.95,44.13,Month-to-month,DSL,Credit card,Male,Yes,1,44.13
CUST101185,33,80.27,2649.59,Month-to-month,DSL,Electronic check,Male,Yes,1,80.29060606060607
CUST101186,13,116.62,1488.76,Month-to-month,Fiber optic,Mailed check,Male,Yes,1,114.52
CUST101187,0,95.62,14.03,Month-to-month,DSL,Credit card,Female,No,0,14.03
CUST101188,4,82.45,340.18,One year,No,Electronic check,Male,No,1,85.045
CUST101189,14,83.9,1184.52,Month-to-month,Fiber optic,Mailed check,Male,No,1,84.60857142857142
CUST101190,0,71.31,0.03,Month-to-month,Fiber optic,Electronic check,Male,No,1,0.03
CUST101191,10,86.74,875.7,Month-to-month,Fiber optic,Electronic check,Male,No,1,87.57000000000001
CUST101192,5,10.0,82.09,One year,Fiber optic,Credit card,Female,No,0,16.418
CUST101193,11,61.1,666.4,One year,DSL,Credit card,Female,No,1,60.58181818181818
CUST101194,0,77.24,2.77,One year,No,Mailed check,Female,No,1,2.77
CUST101195,24,35.47,829.56,Month-to-month,DSL,Credit card,Female,No,1,34.565
CUST101196,43,81.59,3491.0,One year,Fiber optic,Credit card,Female,No,0,81.18604651162791
CUST101197,41,63.87,2620.63,One year,DSL,Bank transfer,Female,No,0,63.917804878048784
CUST101198,16,122.66,1984.64,Month-to-month,Fiber optic,Bank transfer,Male,No,1,124.04
