customerID,tenure,MonthlyCharges,TotalCharges,Contract,InternetService,PaymentMethod,gender,SeniorCitizen,churn
CUST101038,0,107.12,-12.27,Month-to-month,Fiber optic,Mailed check,Male,No,1
CUST101039,4,56.28,229.04,Month-to-month,Fiber optic,Mailed check,Male,No,1
CUST101040,9,68.72,629.4,One year,DSL,Credit card,Female,No,1
CUST101041,18,71.74,1247.89,One year,Fiber optic,Bank transfer,Female,No,0
CUST101042,4,95.45,381.64,Two year,Fiber optic,Electronic check,Female,No,1
CUST101043,11,10.0,113.16,One year,Fiber optic,Mailed check,Female,No,0
CUST101044,26,51.8,1341.25,Month-to-month,Fiber optic,Bank transfer,Female,Yes,0
CUST101045,11,76.34,865.57,Two year,DSL,Electronic check,Female,No,1
CUST101046,3,106.0,326.44,Two year,DSL,Credit card,Male,No,0
CUST101047,0,55.24,26.2,Month-to-month,DSL,Bank transfer,Male,No,1
CUST101048,24,13.7,324.48,Month-to-month,Fiber optic,Bank transfer,Male,No,0
CUST101049,0,88.59,18.75,Two year,No,Bank transfer,Female,No,1
CUST101050,24,50.94,1255.26,Month-to-month,No,Electronic check,Female,No,1
CUST101051,9,34.31,335.02,Two year,Fiber optic,Mailed check,Female,No,1
CUST101052,33,51.27,1670.07,Month-to-month,Fiber optic,Mailed check,Male,No,0
CUST101053,19,64.46,1219.67,Month-to-month,Fiber optic,Bank transfer,Male,No,1
CUST101054,74,51.86,3830.74,Month-to-month,DSL,Bank transfer,Male,No,0
CUST101055,5,10.0,59.79,Month-to-month,DSL,Electronic check,Female,No,0
CUST101056,17,96.91,1661.2,One year,No,Credit card,Female,No,0
CUST101057,6,108.25,632.72,Two year,Fiber optic,Bank transfer,Female,No,1
CUST101058,7,89.55,628.21,Month-to-month,No,Bank transfer,Male,No,0
CUST101059,11,35.87,354.17,Month-to-month,DSL,Credit card,Female,No,0
CUST101060,24,63.96,1563.88,One year,Fiber optic,Bank transfer,Male,No,1
CUST101061,49,69.8,3409.95,One year,DSL,Mailed check,Male,No,0
CUST101062,17,87.96,1496.44,Month-to-month,DSL,Bank transfer,Male,No,0
CUST101063,6,90.05,534.11,Month-to-month,Fiber optic,Mailed check,Male,No,1
CUST101064,6,47.97,310.74,One year,DSL,Electronic check,Male,No,1
CUST101065,16,72.46,1102.61,One year,DSL,Electronic check,Male,Yes,1
CUST101066,3,83.72,250.83,Month-to-month,DSL,Mailed check,Male,No,0
CUST101067,1,113.67,111.55,Month-to-month,DSL,Mailed check,Female,No,0
CUST101068,5,91.14,446.63,Two year,Fiber optic,Credit card,Male,No,0
CUST101069,4,93.67,409.2,One year,Fiber optic,Mailed check,Female,No,1
CUST101070,4,72.51,272.29,Month-to-month,DSL,Mailed check,Male,No,0
CUST101071,3,112.31,352.37,Month-to-month,DSL,Bank transfer,Male,No,0
CUST101072,0,82.29,7.13,One year,DSL,Credit card,Male,No,1
CUST101073,0,44.17,25.23,Month-to-month,Fiber optic,Mailed check,Female,Yes,1
CUST101074,52,112.1,5815.86,Month-to-month,DSL,Mailed check,Male,No,0
CUST101075,6,90.94,530.98,Month-to-month,Fiber optic,Mailed check,Male,Yes,1
CUST101076,5,56.71,305.47,Month-to-month,DSL,Bank transfer,Female,No,0
CUST101077,13,55.62,731.57,One year,DSL,Bank transfer,Female,No,0
CUST101078,2,78.9,126.9,Month-to-month,No,Bank transfer,Female,No,0
CUST101079,35,83.9,2925.71,One year,Fiber optic,Electronic check,Female,No,0
CUST101080,18,75.92,1374.29,Month-to-month,DSL,Bank transfer,Male,No,1
CUST101081,1,79.34,96.1,Month-to-month,No,Mailed check,Male,No,1
CUST101082,6,121.0,712.42,Month-to-month,Fiber optic,Bank transfer,Female,No,0
CUST101083,25,102.15,2495.46,Two year,No,Bank transfer,Male,Yes,0
CUST101084,34,75.72,2584.94,Two year,Fiber optic,Credit card,Female,No,1
CUST101085,7,98.24,663.27,Month-to-month,Fiber optic,Mailed check,Female,No,1
CUST101086,11,39.02,388.87,One year,No,Bank transfer,Female,Yes,1
CUST101087,2,81.94,107.23,One year,DSL,Electronic check,Male,No,0
CUST101088,56,124.28,6975.96,Two year,Fiber optic,Credit card,Female,No,0
CUST101089,3,63.46,192.95,Month-to-month,Fiber optic,Bank transfer,Male,No,1
CUST101090,34,44.57,1510.87,One year,DSL,Credit card,Male,No,0
CUST101091,12,50.44,633.06,Month-to-month,DSL,Credit card,Male,No,0
CUST101092,11,37.31,423.16,Month-to-month,DSL,Electronic check,Female,No,0
CUST101093,8,46.46,404.01,Two year,Fiber optic,Electronic check,Male,Yes,1
CUST101094,3,58.88,148.79,Month-to-month,Fiber optic,Electronic check,Female,No,1
CUST101095,2,27.83,54.97,Month-to-month,Fiber optic,Mailed check,Male,No,1
CUST101096,2,70.47,108.61,Month-to-month,DSL,Credit card,Male,No,1
CUST101097,2,97.07,189.55,One year,Fiber optic,Bank transfer,Male,No,0
CUST101098,18,42.77,764.89,One year,No,Electronic check,Female,No,1
CUST101099,5,115.58,590.43,Month-to-month,Fiber optic,Electronic check,Female,No,0
CUST101100,0,85.32,0.91,Two year,Fiber optic,Credit card,Female,No,1
CUST101101,41,100.92,4150.19,Month-to-month,Fiber optic,Credit card,Female,No,1
CUST101102,25,50.26,1270.57,Month-to-month,Fiber optic,Credit card,Male,No,1
CUST101103,31,95.64,3007.94,Two year,Fiber optic,Bank transfer,Male,No,0
CUST101104,63,37.24,2339.81,Month-to-month,No,Mailed check,Female,No,0
CUST101105,2,96.71,174.6,Month-to-month,Fiber optic,Mailed check,Female,No,0
CUST101106,6,75.16,455.88,Month-to-month,No,Electronic check,Female,No,0
CUST101107,17,86.6,1456.15,One year,DSL,Mailed check,Female,No,0
CUST101108,14,34.73,515.86,Month-to-month,DSL,Bank transfer,Male,No,1
CUST101109,2,43.15,80.64,Two year,DSL,Mailed check,Female,No,0
CUST101110,20,87.92,1747.09,One year,Fiber optic,Bank transfer,Female,No,1
CUST101111,3,41.55,115.22,Month-to-month,Fiber optic,Electronic check,Male,No,1
CUST101112,3,83.9,266.07,One year,DSL,Credit card,Female,No,1
CUST101113,9,28.99,257.76,Month-to-month,DSL,Bank transfer,Male,No,1
CUST101114,10,95.45,941.67,Month-to-month,No,Credit card,Female,No,0
CUST101115,10,33.02,363.51,One year,No,Electronic check,Male,Yes,0
CUST101116,1,86.57,69.45,Two year,Fiber optic,Bank transfer,Female,Yes,0
CUST101117,25,88.77,2219.96,Month-to-month,Fiber optic,Bank transfer,Female,Yes,0
CUST101118,3,49.1,160.35,Month-to-month,Fiber optic,Mailed check,Female,No,1
CUST101119,1,87.46,54.83,Month-to-month,Fiber optic,Bank transfer,Female,Yes,1
CUST101120,26,77.81,2032.67,Month-to-month,No,Electronic check,Female,No,0
CUST101121,37,53.83,1970.61,Month-to-month,DSL,Credit card,Male,No,1
CUST101122,23,39.74,930.48,Month-to-month,Fiber optic,Bank transfer,Female,No,1
CUST101123,19,11.12,192.03,One year,DSL,Electronic check,Male,No,1
CUST101124,12,80.49,979.74,Month-to-month,Fiber optic,Electronic check,Male,No,1
CUST101125,9,23.06,229.66,Month-to-month,Fiber optic,Bank transfer,Male,No,1
CUST101126,1,72.86,90.09,One year,Fiber optic,Mailed check,Male,No,1
CUST101127,6,62.1,377.63,One year,DSL,Bank transfer,Female,Yes,1
CUST101128,5,90.37,447.22,Month-to-month,Fiber optic,Bank transfer,Female,No,1
CUST101129,3,60.94,171.29,Month-to-month,DSL,Mailed check,Female,No,0
CUST101130,15,60.12,931.22,One year,DSL,Electronic check,Female,No,0
CUST101131,8,91.96,721.69,Month-to-month,DSL,Bank transfer,Male,No,1
CUST101132,1,80.05,59.31,Month-to-month,Fiber optic,Mailed check,Male,No,1
CUST101133,2,79.48,172.27,One year,Fiber optic,Credit card,Male,No,1
CUST101134,13,84.08,1077.12,Month-to-month,Fiber optic,Credit card,Female,Yes,0
CUST101135,0,23.93,-19.0,Month-to-month,Fiber optic,Mailed check,Female,No,1
CUST101136,22,92.7,2010.53,Month-to-month,Fiber optic,Electronic check,Female,Yes,1
CUST101137,8,88.37,697.3,Month-to-month,Fiber optic,Mailed check,Female,No,0
CUST101138,7,39.5,274.85,Month-to-month,Fiber optic,Electronic check,Male,No,1
CUST101139,10,62.68,631.66,Two year,Fiber optic,Credit card,Female,No,0
CUST101140,20,68.82,1395.43,Month-to-month,Fiber optic,Bank transfer,Female,No,1
CUST101141,5,65.97,340.39,Month-to-month,Fiber optic,Mailed check,Male,No,1
CUST101142,13,80.02,1036.44,Month-to-month,No,Credit card,Male,No,1
CUST101143,10,112.94,1125.44,Two year,No,Bank transfer,Female,No,1
CUST101144,3,102.45,317.55,Month-to-month,DSL,Credit card,Female,No,1
CUST101145,25,30.63,791.2,Month-to-month,DSL,Mailed check,Male,No,0
CUST101146,19,88.66,1687.07,Two year,Fiber optic,Mailed check,Female,No,0
CUST101147,12,109.87,1309.06,Month-to-month,DSL,Bank transfer,Male,Yes,1
CUST101148,22,81.6,1775.34,Month-to-month,DSL,Mailed check,Male,No,0
CUST101149,24,102.73,2436.62,Month-to-month,No,Credit card,Female,No,0
CUST101150,14,130.37,1838.51,Month-to-month,DSL,Bank transfer,Male,Yes,0
CUST101151,21,100.71,2126.47,Month-to-month,No,Bank transfer,Female,Yes,0
CUST101152,14,77.48,1096.27,One year,Fiber optic,Credit card,Female,No,1
CUST101153,13,101.35,1314.98,Month-to-month,Fiber optic,Electronic check,Female,No,1
CUST101154,11,74.35,845.99,Month-to-month,DSL,Bank transfer,Female,No,1
CUST101155,16,70.72,1121.84,Month-to-month,DSL,Electronic check,Male,No,1
CUST101156,2,59.46,138.03,Month-to-month,Fiber optic,Credit card,Female,No,1
CUST101157,25,116.9,2921.73,Month-to-month,DSL,Credit card,Female,No,0
CUST101158,24,45.45,1078.63,Two year,DSL,Bank transfer,Male,No,0
CUST101159,0,115.97,11.85,Month-to-month,DSL,Mailed check,Female,No,0
CUST101160,20,85.0,1708.19,One year,DSL,Bank transfer,Female,No,0
CUST101161,1,28.02,35.16,Month-to-month,DSL,Mailed check,Female,No,0
CUST101162,4,81.03,325.75,Month-to-month,Fiber optic,Electronic check,Female,No,1
CUST101163,16,10.0,159.24,Month-to-month,DSL,Mailed check,Male,No,1
CUST101164,2,88.77,225.31,Month-to-month,DSL,Bank transfer,Male,No,1
CUST101165,20,96.56,1954.89,Month-to-month,Fiber optic,Mailed check,Female,Yes,1
CUST101166,21,52.23,1111.29,Month-to-month,No,Credit card,Male,Yes,1
CUST101167,8,73.71,591.92,One year,DSL,Electronic check,Male,No,1
CUST101168,0,128.62,20.14,Month-to-month,DSL,Credit card,Male,No,0
CUST101169,4,54.83,229.68,Month-to-month,Fiber optic,Credit card,Male,No,0
CUST101170,11,38.23,421.05,Month-to-month,No,Credit card,Female,No,0
CUST101171,47,114.45,5373.08,Month-to-month,Fiber optic,Credit card,Male,Yes,0
CUST101172,11,128.88,1416.06,Month-to-month,Fiber optic,Mailed check,Female,Yes,1
CUST101173,3,70.11,146.92,Month-to-month,DSL,Credit card,Female,No,0
CUST101174,12,100.34,1208.29,Month-to-month,Fiber optic,Mailed check,Male,No,1
CUST101175,9,110.24,982.39,One year,DSL,Credit card,Female,No,1
CUST101176,18,47.73,890.99,Two year,Fiber optic,Bank transfer,Male,No,0
CUST101177,1,55.44,55.83,Month-to-month,Fiber optic,Credit card,Female,No,1
CUST101178,17,106.93,1794.03,Month-to-month,No,Bank transfer,Female,No,1
CUST101179,9,120.55,1083.95,Two year,DSL,Mailed check,Male,No,1
CUST101180,39,86.89,3367.79,Month-to-month,DSL,Electronic check,Female,No,0
CUST101181,5,43.61,227.52,Month-to-month,Fiber optic,Mailed check,Male,No,0
CUST101182,12,129.61,1561.14,Month-to-month,Fiber optic,Electronic check,Female,No,1
CUST101183,32,54.07,1749.4,Month-to-month,Fiber optic,Electronic check,Female,Yes,0
CUST101184,1,59.95,44.13,Month-to-month,DSL,Credit card,Male,Yes,1
CUST101185,33,80.27,2649.59,Month-to-month,DSL,Electronic check,Male,Yes,1
CUST101186,13,116.62,1488.76,Month-to-month,Fiber optic,Mailed check,Male,Yes,1
CUST101187,0,95.62,14.03,Month-to-month,DSL,Credit card,Female,No,0
CUST101188,4,82.45,340.18,One year,No,Electronic check,Male,No,1
CUST101189,14,83.9,1184.52,Month-to-month,Fiber optic,Mailed check,Male,No,1
CUST101190,0,71.31,0.03,Month-to-month,Fiber optic,Electronic check,Male,No,1
CUST101191,10,86.74,875.7,Month-to-month,Fiber optic,Electronic check,Male,No,1
CUST101192,5,10.0,82.09,One year,Fiber optic,Credit card,Female,No,0
CUST101193,11,61.1,666.4,One year,DSL,Credit card,Female,No,1
CUST101194,0,77.24,2.77,One year,No,Mailed check,Female,No,1
CUST101195,24,35.47,829.56,Month-to-month,DSL,Credit card,Female,No,1
CUST101196,43,81.59,3491.0,One year,Fiber optic,Credit card,Female,No,0
CUST101197,41,63.87,2620.63,One year,DSL,Bank transfer,Female,No,0
CUST101198,16,122.66,1984.64,Month-to-month,Fiber optic,Bank transfer,Male,No,1
CUST101199,1,117.19,112.06,Month-to-month,DSL,Mailed check,Female,No,1
CUST101200,17,56.03,947.79,Month-to-month,DSL,Credit card,Male,No,1
CUST101201,0,65.47,-8.14,One year,No,Mailed check,Male,Yes,1
CUST101202,0,67.78,-10.7,Month-to-month,DSL,Bank transfer,Male,Yes,0
CUST101203,4,56.45,231.7,Month-to-month,Fiber optic,Bank transfer,Male,No,1
CUST101204,8,75.85,576.85,Two year,No,Bank transfer,Female,No,0
CUST101205,17,47.25,828.87,One year,DSL,Mailed check,Female,No,1
CUST101206,13,36.08,455.73,Two year,Fiber optic,Credit card,Female,Yes,0
CUST101207,7,88.68,635.2,Two year,DSL,Electronic check,Male,No,0
CUST101208,3,88.89,241.27,Month-to-month,DSL,Credit card,Female,No,1
CUST101209,70,45.87,3224.28,One year,Fiber optic,Mailed check,Female,No,0
CUST101210,6,96.86,594.6,Month-to-month,No,Bank transfer,Female,No,0
CUST101211,7,51.05,365.03,Two year,DSL,Electronic check,Female,No,1
CUST101212,2,77.59,135.29,Month-to-month,Fiber optic,Mailed check,Female,No,1
CUST101213,19,94.61,1802.58,Two year,Fiber optic,Bank transfer,Female,No,0
CUST101214,14,68.99,942.2,One year,No,Mailed check,Male,No,1
CUST101215,2,83.64,162.22,One year,DSL,Electronic check,Male,Yes,0
CUST101216,1,54.51,75.1,Month-to-month,Fiber optic,Bank transfer,Female,No,1
CUST101217,13,64.11,849.36,Month-to-month,Fiber optic,Credit card,Male,No,0
CUST101218,12,63.82,766.14,One year,Fiber optic,Mailed check,Male,No,1
CUST101219,3,47.6,123.3,Month-to-month,No,Electronic check,Female,No,1
CUST101220,36,64.7,2342.11,One year,No,Credit card,Male,No,1
CUST101221,1,23.54,23.93,Month-to-month,DSL,Electronic check,Female,No,1
CUST101222,6,55.27,285.21,One year,Fiber optic,Mailed check,Male,No,0
CUST101223,34,61.45,2104.95,Month-to-month,Fiber optic,Electronic check,Female,Yes,1
CUST101224,6,62.31,373.38,One year,DSL,Bank transfer,Male,No,1
CUST101225,12,62.76,777.17,One year,Fiber optic,Electronic check,Male,No,0
CUST101226,6,68.15,386.99,Month-to-month,Fiber optic,Mailed check,Male,No,0
CUST101227,3,84.38,189.61,Month-to-month,Fiber optic,Bank transfer,Male,No,1
CUST101228,49,96.24,4721.34,Month-to-month,No,Electronic check,Female,No,0
CUST101229,6,50.51,308.89,Month-to-month,DSL,Electronic check,Male,No,0
CUST101230,26,33.9,847.59,Month-to-month,No,Bank transfer,Female,No,0
CUST101231,3,38.74,96.65,One year,Fiber optic,Credit card,Female,No,0
CUST101232,2,55.38,165.86,Month-to-month,Fiber optic,Credit card,Male,No,1
CUST101233,0,59.44,-6.11,Month-to-month,No,Bank transfer,Male,No,1
CUST101234,12,46.9,577.42,Month-to-month,Fiber optic,Electronic check,Female,No,1
CUST101235,5,31.12,142.59,Month-to-month,Fiber optic,Credit card,Male,No,0
CUST101236,23,56.32,1253.55,Month-to-month,Fiber optic,Bank transfer,Female,No,0
CUST101237,7,75.44,524.67,Two year,Fiber optic,Mailed check,Male,No,0
CUST101238,41,87.85,3596.54,Two year,No,Electronic check,Female,No,0
CUST101239,2,53.28,98.56,Month-to-month,No,Mailed check,Male,No,0
CUST101240,24,57.61,1380.35,Month-to-month,DSL,Electronic check,Male,No,1
CUST101241,17,42.2,722.69,One year,DSL,Credit card,Female,No,0
CUST101242,17,69.06,1171.02,Month-to-month,Fiber optic,Mailed check,Female,Yes,1
CUST101243,22,44.55,954.82,Month-to-month,DSL,Mailed check,Female,No,0
CUST101244,17,87.19,1491.95,Month-to-month,Fiber optic,Bank transfer,Male,No,0
CUST101245,11,16.42,141.63,Month-to-month,DSL,Credit card,Male,No,1
CUST101246,1,59.21,18.2,Two year,Fiber optic,Credit card,Male,No,1
CUST101247,0,79.03,14.78,One year,DSL,Electronic check,Male,Yes,0
CUST101248,30,75.52,2275.74,Month-to-month,DSL,Bank transfer,Female,No,0
CUST101249,11,150.79,1657.54,Month-to-month,Fiber optic,Bank transfer,Female,Yes,0
CUST101250,19,80.49,1501.4,One year,Fiber optic,Electronic check,Male,No,1
CUST101251,7,39.88,265.0,One year,No,Mailed check,Male,No,1
CUST101252,1,67.14,61.89,One year,No,Electronic check,Male,No,1
CUST101253,1,16.71,-15.21,One year,Fiber optic,Electronic check,Female,Yes,1
CUST101254,13,67.58,863.76,Month-to-month,DSL,Electronic check,Female,No,1
CUST101255,6,45.01,283.11,One year,No,Bank transfer,Male,No,1
CUST101256,2,97.46,223.47,One year,No,Electronic check,Female,No,1
CUST101257,8,53.51,419.69,Month-to-month,No,Electronic check,Male,No,1
CUST101258,0,66.5,15.13,One year,DSL,Electronic check,Male,Yes,0
CUST101259,10,50.93,471.02,Month-to-month,No,Credit card,Female,No,1
CUST101260,3,122.17,379.7,Month-to-month,DSL,Mailed check,Female,No,1
CUST101261,19,60.36,1130.76,Month-to-month,Fiber optic,Mailed check,Female,No,0
CUST101262,4,124.98,506.07,Month-to-month,No,Mailed check,Female,No,0
CUST101263,7,94.42,655.98,Month-to-month,DSL,Mailed check,Male,No,0
CUST101264,0,84.46,26.41,Month-to-month,No,Bank transfer,Female,No,1
CUST101265,0,81.06,-17.49,Month-to-month,DSL,Bank transfer,Female,No,0
CUST101266,5,81.81,421.6,Month-to-month,No,Electronic check,Female,No,0
CUST101267,7,12.17,79.6,Month-to-month,DSL,Bank transfer,Female,No,1
CUST101268,10,61.63,613.13,Month-to-month,No,Mailed check,Male,No,0
CUST101269,4,95.35,377.72,One year,DSL,Credit card,Male,No,0
CUST101270,14,68.53,942.51,Month-to-month,Fiber optic,Electronic check,Female,No,1
CUST101271,23,27.84,640.04,Month-to-month,Fiber optic,Electronic check,Female,No,0
CUST101272,18,68.43,1230.49,Two year,Fiber optic,Mailed check,Male,No,0
CUST101273,0,121.12,4.82,One year,DSL,Mailed check,Male,Yes,0
CUST101274,7,107.41,753.56,Two year,Fiber optic,Mailed check,Female,No,1
CUST101275,1,68.14,84.1,Month-to-month,DSL,Bank transfer,Male,Yes,1
CUST101276,3,98.54,314.09,Month-to-month,Fiber optic,Electronic check,Male,No,0
CUST101277,51,59.0,2987.99,One year,DSL,Mailed check,Male,Yes,0
CUST101278,1,18.88,36.26,Month-to-month,No,Credit card,Male,No,0
CUST101279,8,42.27,314.43,Month-to-month,DSL,Electronic check,Female,No,0
CUST101280,11,116.89,1297.55,Month-to-month,DSL,Electronic check,Male,No,0
CUST101281,14,61.78,877.31,One year,DSL,Bank transfer,Male,No,0
CUST101282,9,62.7,526.07,Month-to-month,Fiber optic,Electronic check,Female,No,1
CUST101283,0,61.0,1.86,Two year,DSL,Mailed check,Female,No,0
CUST101284,4,127.12,499.11,Two year,Fiber optic,Mailed check,Female,No,0
CUST101285,8,118.78,935.06,Month-to-month,No,Credit card,Male,No,1
CUST101286,1,136.56,163.58,One year,Fiber optic,Electronic check,Female,No,0
CUST101287,5,65.23,313.08,One year,Fiber optic,Electronic check,Male,No,1
CUST101288,0,78.87,-16.13,One year,DSL,Bank transfer,Female,Yes,0
CUST101289,0,24.5,1.51,Month-to-month,Fiber optic,Mailed check,Male,No,1
CUST101290,6,114.31,699.57,One year,DSL,Credit card,Female,No,1
CUST101291,1,34.97,32.14,Month-to-month,Fiber optic,Mailed check,Female,No,1
CUST101292,10,76.5,788.33,Two year,DSL,Electronic check,Male,No,1
CUST101293,14,37.08,529.74,Month-to-month,Fiber optic,Electronic check,Female,No,1
CUST101294,19,52.33,950.71,Month-to-month,Fiber optic,Credit card,Female,No,1
CUST101295,2,44.88,79.17,One year,No,Electronic check,Female,No,0
CUST101296,2,51.76,92.28,One year,DSL,Credit card,Female,No,1
CUST101297,1,53.83,63.42,Month-to-month,Fiber optic,Credit card,Female,No,1
CUST101298,12,53.55,590.1,Month-to-month,DSL,Mailed check,Male,No,1
CUST101299,14,95.0,1380.98,Month-to-month,Fiber optic,Credit card,Male,No,1
CUST101300,0,36.85,10.62,Two year,No,Electronic check,Female,No,1
CUST101301,33,76.62,2531.44,One year,Fiber optic,Bank transfer,Female,Yes,1
CUST101302,0,106.54,23.63,One year,Fiber optic,Bank transfer,Male,No,0
CUST101303,9,54.6,538.27,Month-to-month,No,Electronic check,Male,No,1
CUST101304,14,48.46,695.85,Month-to-month,Fiber optic,Bank transfer,Female,No,1
CUST101305,24,63.08,1532.9,One year,Fiber optic,Bank transfer,Male,No,0
CUST101306,15,105.39,1583.46,One year,Fiber optic,Credit card,Female,No,1
CUST101307,19,75.82,1437.75,Month-to-month,Fiber optic,Bank transfer,Female,No,1
CUST101308,4,54.06,206.72,Two year,DSL,Bank transfer,Female,No,1
CUST101309,20,84.52,1673.88,Month-to-month,No,Bank transfer,Female,No,1
CUST101310,1,36.93,23.19,Month-to-month,Fiber optic,Mailed check,Male,Yes,1
CUST101311,27,90.44,2414.87,Month-to-month,DSL,Electronic check,Male,No,1
CUST101312,9,82.26,738.82,Month-to-month,Fiber optic,Credit card,Male,No,0
CUST101313,20,60.77,1181.71,Month-to-month,Fiber optic,Bank transfer,Female,No,0
CUST101314,7,44.84,317.7,Month-to-month,DSL,Electronic check,Male,No,1
CUST101315,12,43.4,520.07,Month-to-month,Fiber optic,Bank transfer,Female,No,0
CUST101316,8,86.04,691.26,One year,No,Mailed check,Female,No,1
CUST101317,15,106.87,1592.61,Month-to-month,No,Mailed check,Male,No,1
CUST101318,1,50.88,112.42,Month-to-month,No,Bank transfer,Female,No,1
CUST101319,0,83.75,27.2,Month-to-month,No,Bank transfer,Female,No,1
CUST101320,3,10.0,5.11,Month-to-month,DSL,Bank transfer,Female,Yes,1
CUST101321,2,52.46,109.58,One year,Fiber optic,Mailed check,Male,No,1
CUST101322,24,69.07,1645.52,Month-to-month,No,Mailed check,Female,No,0
CUST101323,2,42.71,65.13,One year,Fiber optic,Electronic check,Male,No,1
CUST101324,44,41.9,1816.8,One year,Fiber optic,Credit card,Female,No,0
CUST101325,4,49.97,208.52,Month-to-month,Fiber optic,Credit card,Male,No,1
CUST101326,2,78.77,143.91,Month-to-month,Fiber optic,Mailed check,Female,No,0
CUST101327,18,64.38,1178.2,Month-to-month,No,Credit card,Male,No,1
CUST101328,12,10.0,139.88,Month-to-month,Fiber optic,Bank transfer,Male,No,1
CUST101329,8,10.0,107.48,One year,Fiber optic,Electronic check,Female,No,1
CUST101330,9,51.79,449.06,Month-to-month,No,Mailed check,Female,No,1
CUST101331,15,83.73,1265.46,Month-to-month,Fiber optic,Mailed check,Female,No,1
CUST101332,3,10.0,42.65,Month-to-month,DSL,Credit card,Female,No,1
CUST101333,67,55.01,3676.19,Month-to-month,Fiber optic,Bank transfer,Male,No,0
CUST101334,44,54.21,2369.8,Month-to-month,No,Electronic check,Female,No,0
CUST101335,12,111.65,1371.99,Month-to-month,Fiber optic,Credit card,Male,Yes,1
CUST101336,2,58.45,121.45,Month-to-month,Fiber optic,Mailed check,Female,No,1
CUST101337,13,81.49,1072.09,Month-to-month,Fiber optic,Mailed check,Male,No,1
CUST101338,0,74.24,-16.44,One year,DSL,Credit card,Male,No,1
CUST101339,0,10.0,-24.39,Two year,No,Bank transfer,Male,No,1
CUST101340,3,93.05,267.76,Month-to-month,No,Electronic check,Female,No,0
CUST101341,7,76.46,532.74,Month-to-month,DSL,Electronic check,Female,No,1
CUST101342,24,85.25,2024.72,Two year,DSL,Electronic check,Male,No,1
CUST101343,15,187.79,2816.65,Month-to-month,No,Electronic check,Male,No,1
CUST101344,16,10.0,126.23,Month-to-month,No,Bank transfer,Male,No,0
CUST101345,6,121.74,708.04,Month-to-month,No,Mailed check,Male,No,0
CUST101346,5,61.38,320.32,One year,No,Mailed check,Male,Yes,0
CUST101347,5,78.62,405.18,Month-to-month,Fiber optic,Electronic check,Female,No,1
CUST101348,52,68.63,3560.92,Two year,Fiber optic,Electronic check,Male,Yes,0
CUST101349,0,57.27,-20.36,One year,Fiber optic,Electronic check,Female,No,1
CUST101350,24,52.91,1249.29,One year,DSL,Credit card,Female,No,0
CUST101351,10,79.89,791.43,One year,Fiber optic,Credit card,Female,No,0
CUST101352,6,24.48,159.77,Month-to-month,Fiber optic,Mailed check,Male,No,1
CUST101353,15,92.52,1406.36,Month-to-month,Fiber optic,Mailed check,Male,Yes,1
CUST101354,8,57.51,450.15,Two year,Fiber optic,Electronic check,Male,No,1
CUST101355,24,36.1,843.33,Two year,Fiber optic,Credit card,Male,Yes,0
CUST101356,27,56.5,1530.86,Month-to-month,DSL,Bank transfer,Female,Yes,1
CUST101357,6,107.71,629.79,Two year,DSL,Credit card,Female,No,0
CUST101358,3,53.94,151.45,Month-to-month,DSL,Mailed check,Female,Yes,1
CUST101359,10,80.75,834.01,Month-to-month,DSL,Credit card,Male,No,1
CUST101360,29,48.07,1410.57,Month-to-month,No,Mailed check,Male,No,0
CUST101361,2,92.74,188.64,Month-to-month,DSL,Electronic check,Male,Yes,1
CUST101362,11,90.57,970.83,Month-to-month,DSL,Bank transfer,Male,Yes,1
CUST101363,11,125.46,1384.29,Month-to-month,Fiber optic,Electronic check,Male,No,1
CUST101364,15,64.73,992.2,Month-to-month,Fiber optic,Electronic check,Male,No,1
CUST101365,1,90.06,82.55,Month-to-month,DSL,Bank transfer,Female,No,1
CUST101366,15,72.94,1121.12,Month-to-month,Fiber optic,Bank transfer,Female,No,1
CUST101367,28,108.88,3074.49,Two year,Fiber optic,Bank transfer,Male,No,0
CUST101368,2,48.44,130.15,Month-to-month,DSL,Mailed check,Female,No,1
CUST101369,3,92.35,283.15,Month-to-month,DSL,Electronic check,Female,No,0
CUST101370,42,64.16,2706.47,Month-to-month,No,Mailed check,Female,No,0
CUST101371,2,68.07,164.42,Month-to-month,No,Bank transfer,Female,No,1
CUST101372,23,72.75,1682.2,One year,Fiber optic,Mailed check,Male,No,1
CUST101373,8,77.57,610.54,Month-to-month,DSL,Bank transfer,Female,No,0
CUST101374,3,66.51,190.56,One year,Fiber optic,Credit card,Male,No,0
CUST101375,24,76.44,1839.33,Month-to-month,Fiber optic,Bank transfer,Male,No,0
CUST101376,7,117.34,795.57,Month-to-month,DSL,Electronic check,Female,No,1
CUST101377,8,99.56,793.61,Month-to-month,Fiber optic,Electronic check,Male,No,1
CUST101378,5,96.07,502.28,Month-to-month,Fiber optic,Electronic check,Female,No,1
CUST101379,10,56.33,519.47,Month-to-month,DSL,Mailed check,Male,Yes,1
CUST101380,2,43.32,117.33,Month-to-month,Fiber optic,Electronic check,Male,No,1
CUST101381,5,98.66,515.75,Month-to-month,No,Bank transfer,Female,No,0
CUST101382,41,96.28,3938.28,Month-to-month,DSL,Credit card,Female,No,0
